user_id,user_url,funny,posted,item_id,helpful,recommend,sentiment_analysis
diabeticfuck,http://steamcommunity.com/id/diabeticfuck,,2015-12-28,419070,No ratings yet,True,1
diabeticfuck,http://steamcommunity.com/id/diabeticfuck,,2015-11-23,333930,No ratings yet,False,2
diabeticfuck,http://steamcommunity.com/id/diabeticfuck,,2015-09-04,287700,No ratings yet,True,1
abiam,http://steamcommunity.com/id/abiam,,2014-11-16,238960,No ratings yet,True,1
FrankoWalker,http://steamcommunity.com/id/FrankoWalker,,2015-01-04,310370,1 of 2 people (50%) found this review helpful,True,2
FrankoWalker,http://steamcommunity.com/id/FrankoWalker,,2014-12-06,260410,2 of 5 people (40%) found this review helpful,True,1
FrankoWalker,http://steamcommunity.com/id/FrankoWalker,1.0,2014-05-16,236390,2 of 5 people (40%) found this review helpful,True,0
express157,http://steamcommunity.com/id/express157,,2014-09-02,304930,No ratings yet,True,2
76561198074644990,http://steamcommunity.com/profiles/76561198074644990,1.0,2015-02-05,242760,1 of 1 people (100%) found this review helpful,True,1
76561198074644990,http://steamcommunity.com/profiles/76561198074644990,,2015-02-06,207230,0 of 1 people (0%) found this review helpful,True,2
76561198074644990,http://steamcommunity.com/profiles/76561198074644990,,2013-12-24,9180,1 of 49 people (2%) found this review helpful,False,0
76561198064304806,http://steamcommunity.com/profiles/76561198064304806,2.0,2015-12-11,730,0 of 1 people (0%) found this review helpful,True,0
TomoeMamiewe,http://steamcommunity.com/id/TomoeMamiewe,,2014-02-16,10150,2 of 5 people (40%) found this review helpful,True,1
TomoeMamiewe,http://steamcommunity.com/id/TomoeMamiewe,,,4000,No ratings yet,True,1
76561198057086148,http://steamcommunity.com/profiles/76561198057086148,,2015-01-17,214950,No ratings yet,True,0
adamcookie,http://steamcommunity.com/id/adamcookie,1.0,,570,1 of 1 people (100%) found this review helpful,True,2
mradobe7,http://steamcommunity.com/id/mradobe7,,,275850,0 of 1 people (0%) found this review helpful,False,0
76561198167207237,http://steamcommunity.com/profiles/76561198167207237,,,337320,No ratings yet,True,1
76561198167207237,http://steamcommunity.com/profiles/76561198167207237,,2015-12-25,391540,No ratings yet,True,0
76561198167207237,http://steamcommunity.com/profiles/76561198167207237,,2015-11-29,265930,No ratings yet,True,1
76561198167207237,http://steamcommunity.com/profiles/76561198167207237,,2015-11-06,620,No ratings yet,True,2
cancerkek,http://steamcommunity.com/id/cancerkek,,2015-02-27,730,0 of 1 people (0%) found this review helpful,True,1
76561198090899557,http://steamcommunity.com/profiles/76561198090899557,,,252490,2 of 2 people (100%) found this review helpful,False,0
76561198063624801,http://steamcommunity.com/profiles/76561198063624801,,2014-01-12,440,No ratings yet,True,0
aeryal,http://steamcommunity.com/id/aeryal,,2014-05-03,440,No ratings yet,True,2
76561198070263209,http://steamcommunity.com/profiles/76561198070263209,,2013-12-13,570,No ratings yet,True,1
Agiegamma,http://steamcommunity.com/id/Agiegamma,,2014-02-12,208090,No ratings yet,True,2
Agronoth,http://steamcommunity.com/id/Agronoth,1.0,2014-02-09,244850,1 of 2 people (50%) found this review helpful,True,2
Agronoth,http://steamcommunity.com/id/Agronoth,1.0,2015-04-24,221640,0 of 1 people (0%) found this review helpful,True,2
Agronoth,http://steamcommunity.com/id/Agronoth,1.0,2015-03-21,104900,0 of 1 people (0%) found this review helpful,True,2
Agronoth,http://steamcommunity.com/id/Agronoth,,2015-02-28,105600,0 of 1 people (0%) found this review helpful,True,2
Agronoth,http://steamcommunity.com/id/Agronoth,,2015-07-15,9450,2 of 9 people (22%) found this review helpful,False,2
UnholyFallenAngel,http://steamcommunity.com/id/UnholyFallenAngel,1.0,2014-10-07,262410,6 of 6 people (100%) found this review helpful,True,2
UnholyFallenAngel,http://steamcommunity.com/id/UnholyFallenAngel,,2015-12-22,222940,3 of 3 people (100%) found this review helpful,True,2
UnholyFallenAngel,http://steamcommunity.com/id/UnholyFallenAngel,,2014-05-06,221040,1 of 1 people (100%) found this review helpful,True,1
76561198068565589,http://steamcommunity.com/profiles/76561198068565589,,2014-02-22,221100,1 of 1 people (100%) found this review helpful,True,1
76561198068565589,http://steamcommunity.com/profiles/76561198068565589,1.0,2015-07-18,286570,1 of 7 people (14%) found this review helpful,True,0
76561198068565589,http://steamcommunity.com/profiles/76561198068565589,,2014-10-24,263440,1 of 19 people (5%) found this review helpful,False,2
SlutOnTheSpit,http://steamcommunity.com/id/SlutOnTheSpit,,2014-01-02,4000,No ratings yet,True,2
WestyGaming,http://steamcommunity.com/id/WestyGaming,,2014-06-07,223710,1 of 2 people (50%) found this review helpful,True,1
NaruseAiria,http://steamcommunity.com/id/NaruseAiria,,2014-10-28,317360,No ratings yet,True,2
NaruseAiria,http://steamcommunity.com/id/NaruseAiria,,2014-10-15,108600,No ratings yet,True,0
NaruseAiria,http://steamcommunity.com/id/NaruseAiria,,2013-12-20,259080,No ratings yet,True,2
NaruseAiria,http://steamcommunity.com/id/NaruseAiria,,2013-12-06,208520,No ratings yet,True,2
76561198067713802,http://steamcommunity.com/profiles/76561198067713802,,2015-09-27,239660,No ratings yet,True,2
76561198067713802,http://steamcommunity.com/profiles/76561198067713802,,2015-03-28,304930,No ratings yet,True,2
76561198187212131,http://steamcommunity.com/profiles/76561198187212131,,,730,No ratings yet,True,2
76561198044678148,http://steamcommunity.com/profiles/76561198044678148,2.0,,495890,1 of 4 people (25%) found this review helpful,True,1
76561198044678148,http://steamcommunity.com/profiles/76561198044678148,,,472680,No ratings yet,True,2
Alex680,http://steamcommunity.com/id/Alex680,,2014-04-25,4000,1 of 1 people (100%) found this review helpful,True,2
alansiulun,http://steamcommunity.com/id/alansiulun,,2014-11-01,295270,4 of 12 people (33%) found this review helpful,True,2
alansiulun,http://steamcommunity.com/id/alansiulun,,2015-05-21,265930,No ratings yet,True,2
76561198003056556,http://steamcommunity.com/profiles/76561198003056556,12.0,,432020,77 of 122 people (63%) found this review helpful,False,0
76561198003056556,http://steamcommunity.com/profiles/76561198003056556,,2014-08-15,233720,No ratings yet,True,1
AlexNoClutch,http://steamcommunity.com/id/AlexNoClutch,,2015-06-05,227860,1 of 1 people (100%) found this review helpful,False,0
Alexwai04,http://steamcommunity.com/id/Alexwai04,,2015-01-09,218620,No ratings yet,True,1
76561198095481910,http://steamcommunity.com/profiles/76561198095481910,,2014-02-01,208090,No ratings yet,True,0
76561198164545985,http://steamcommunity.com/profiles/76561198164545985,,,730,No ratings yet,True,2
mintifreshbadger,http://steamcommunity.com/id/mintifreshbadger,,2015-11-09,35450,No ratings yet,True,1
AlphaBryn444,http://steamcommunity.com/id/AlphaBryn444,,,236370,2 of 6 people (33%) found this review helpful,True,0
76561198071952798,http://steamcommunity.com/profiles/76561198071952798,2.0,,381210,1 of 1 people (100%) found this review helpful,True,2
76561198071952798,http://steamcommunity.com/profiles/76561198071952798,1.0,,265930,0 of 2 people (0%) found this review helpful,False,0
76561198071952798,http://steamcommunity.com/profiles/76561198071952798,,,218620,No ratings yet,True,1
76561198071952798,http://steamcommunity.com/profiles/76561198071952798,,2013-11-29,205100,No ratings yet,True,2
76561198009001563,http://steamcommunity.com/profiles/76561198009001563,,2014-09-03,570,1 of 1 people (100%) found this review helpful,True,1
76561198016753953,http://steamcommunity.com/profiles/76561198016753953,,2014-03-21,271290,No ratings yet,True,2
76561198016753953,http://steamcommunity.com/profiles/76561198016753953,,2014-01-27,570,No ratings yet,True,1
smegmyfoodle,http://steamcommunity.com/id/smegmyfoodle,,2015-02-03,346010,No ratings yet,True,2
smegmyfoodle,http://steamcommunity.com/id/smegmyfoodle,,2015-01-22,239250,No ratings yet,True,0
76561198057869849,http://steamcommunity.com/profiles/76561198057869849,,2015-06-01,313120,2 of 3 people (67%) found this review helpful,True,2
76561198058836921,http://steamcommunity.com/profiles/76561198058836921,,2015-01-17,211820,1 of 5 people (20%) found this review helpful,True,2
76561198069170979,http://steamcommunity.com/profiles/76561198069170979,1.0,2015-06-26,440,No ratings yet,True,2
76561198085956238,http://steamcommunity.com/profiles/76561198085956238,,,224540,0 of 1 people (0%) found this review helpful,False,0
76561198085956238,http://steamcommunity.com/profiles/76561198085956238,,,242860,0 of 2 people (0%) found this review helpful,False,0
76561198085956238,http://steamcommunity.com/profiles/76561198085956238,,,47410,No ratings yet,True,2
76561198085956238,http://steamcommunity.com/profiles/76561198085956238,,,34330,No ratings yet,False,0
76561198132540690,http://steamcommunity.com/profiles/76561198132540690,,2015-05-26,730,1 of 1 people (100%) found this review helpful,True,0
76561198132540690,http://steamcommunity.com/profiles/76561198132540690,,2015-03-05,220200,No ratings yet,True,1
Andraison,http://steamcommunity.com/id/Andraison,1.0,2015-07-31,22230,3 of 5 people (60%) found this review helpful,True,0
76561198055790408,http://steamcommunity.com/profiles/76561198055790408,,2013-12-06,203770,No ratings yet,True,2
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,,2014-05-08,230410,No ratings yet,True,1
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,,2014-05-08,200260,No ratings yet,True,1
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,,2013-12-22,19900,No ratings yet,True,2
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,,2013-12-20,241540,No ratings yet,True,1
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,,2013-11-28,220,No ratings yet,True,1
76561198084032274,http://steamcommunity.com/profiles/76561198084032274,,2014-10-29,227940,No ratings yet,False,0
76561198084032274,http://steamcommunity.com/profiles/76561198084032274,,2014-09-29,236390,No ratings yet,False,2
Angrovar,http://steamcommunity.com/id/Angrovar,,2014-08-16,17390,3 of 4 people (75%) found this review helpful,True,2
Angrovar,http://steamcommunity.com/id/Angrovar,3.0,2015-11-11,359320,5 of 9 people (56%) found this review helpful,True,1
AngryAinsley,http://steamcommunity.com/id/AngryAinsley,,2015-08-01,317360,No ratings yet,True,2
AngryAinsley,http://steamcommunity.com/id/AngryAinsley,,2015-08-01,253030,No ratings yet,True,2
AngryAinsley,http://steamcommunity.com/id/AngryAinsley,,2015-07-24,295110,No ratings yet,True,2
AngryAinsley,http://steamcommunity.com/id/AngryAinsley,,2015-04-07,264710,No ratings yet,True,2
IKillNoobsFirst,http://steamcommunity.com/id/IKillNoobsFirst,,2015-03-27,730,1 of 3 people (33%) found this review helpful,True,2
1234865654,http://steamcommunity.com/id/1234865654,,2014-06-29,22380,No ratings yet,True,2
76561198084123358,http://steamcommunity.com/profiles/76561198084123358,,2015-02-07,9900,No ratings yet,True,2
Apachehavoc,http://steamcommunity.com/id/Apachehavoc,,2014-10-31,107410,13 of 28 people (46%) found this review helpful,False,1
ApexNZ,http://steamcommunity.com/id/ApexNZ,,2014-02-03,221640,1 of 2 people (50%) found this review helpful,True,2
ApexNZ,http://steamcommunity.com/id/ApexNZ,,2014-05-09,202170,0 of 1 people (0%) found this review helpful,True,2
ApexNZ,http://steamcommunity.com/id/ApexNZ,,2014-02-09,49520,0 of 1 people (0%) found this review helpful,True,1
ApexNZ,http://steamcommunity.com/id/ApexNZ,,2014-08-19,245490,0 of 2 people (0%) found this review helpful,True,2
ApexNZ,http://steamcommunity.com/id/ApexNZ,,2015-02-28,313120,No ratings yet,True,2
76561198036687918,http://steamcommunity.com/profiles/76561198036687918,,2015-12-20,377160,2 of 4 people (50%) found this review helpful,True,1
AppoGetsSuperAdmin,http://steamcommunity.com/id/AppoGetsSuperAdmin,1.0,2015-06-26,212500,1 of 2 people (50%) found this review helpful,True,1
AppoGetsSuperAdmin,http://steamcommunity.com/id/AppoGetsSuperAdmin,,2015-08-29,570,No ratings yet,False,0
AppoGetsSuperAdmin,http://steamcommunity.com/id/AppoGetsSuperAdmin,1.0,2015-08-08,104900,No ratings yet,True,1
76561198012909706,http://steamcommunity.com/profiles/76561198012909706,,2013-12-07,218130,No ratings yet,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,,270210,1 of 1 people (100%) found this review helpful,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,,386070,4 of 10 people (40%) found this review helpful,True,1
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,,8930,No ratings yet,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,,330830,No ratings yet,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,2014-06-27,218230,No ratings yet,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,2014-06-09,104900,No ratings yet,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,2014-01-01,440,No ratings yet,True,2
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,,2011-12-30,240,No ratings yet,True,2
76561198047185525,http://steamcommunity.com/profiles/76561198047185525,,2014-03-20,213670,1 of 2 people (50%) found this review helpful,True,2
76561198047185525,http://steamcommunity.com/profiles/76561198047185525,,2014-06-27,218620,No ratings yet,True,1
76561198047185525,http://steamcommunity.com/profiles/76561198047185525,,2013-12-16,226620,No ratings yet,True,1
sweep6060,http://steamcommunity.com/id/sweep6060,,,391540,2 of 2 people (100%) found this review helpful,True,0
bilyitu,http://steamcommunity.com/id/bilyitu,,2014-10-06,570,No ratings yet,True,1
bilyitu,http://steamcommunity.com/id/bilyitu,,2014-09-08,730,No ratings yet,True,1
76561198021244661,http://steamcommunity.com/profiles/76561198021244661,,2014-04-15,105600,No ratings yet,True,2
76561198088538797,http://steamcommunity.com/profiles/76561198088538797,,2015-09-01,209870,No ratings yet,True,2
deployablearchnagel,http://steamcommunity.com/id/deployablearchnagel,,2014-05-30,265630,No ratings yet,True,1
rotflmaoman,http://steamcommunity.com/id/rotflmaoman,,2015-11-06,401920,No ratings yet,True,2
76561198020928326,http://steamcommunity.com/profiles/76561198020928326,,2014-07-01,70,2 of 2 people (100%) found this review helpful,True,0
76561198039874575,http://steamcommunity.com/profiles/76561198039874575,2.0,2014-02-01,221100,No ratings yet,True,0
arronlim13,http://steamcommunity.com/id/arronlim13,,2015-05-28,99900,0 of 2 people (0%) found this review helpful,True,2
Mackus1011,http://steamcommunity.com/id/Mackus1011,,2013-12-06,211820,1 of 1 people (100%) found this review helpful,True,2
Mackus1011,http://steamcommunity.com/id/Mackus1011,,2015-08-31,380600,1 of 3 people (33%) found this review helpful,True,2
Mackus1011,http://steamcommunity.com/id/Mackus1011,,2015-06-18,22380,0 of 1 people (0%) found this review helpful,True,1
Mackus1011,http://steamcommunity.com/id/Mackus1011,1.0,2014-10-18,252490,No ratings yet,True,0
76561198041877981,http://steamcommunity.com/profiles/76561198041877981,,2014-01-09,2450,0 of 3 people (0%) found this review helpful,False,1
76561198041877981,http://steamcommunity.com/profiles/76561198041877981,,2014-02-28,241540,No ratings yet,True,0
blowjobsfurdayzandgayz,http://steamcommunity.com/id/blowjobsfurdayzandgayz,,2015-01-12,570,0 of 1 people (0%) found this review helpful,True,1
blowjobsfurdayzandgayz,http://steamcommunity.com/id/blowjobsfurdayzandgayz,,,304050,0 of 6 people (0%) found this review helpful,False,0
